NAME.who,NAME.shpfile,NAME.who_adm1,vaccine,iso3,who_coverage,merge_status,GAUL_CODE
aau,aau,riograndedonorte,DTP1,BRA,93.76498801,success,50835
aau,aau,riograndedonorte,DTP3,BRA,74.2206235,success,50835
aau,aau,riograndedonorte,MCV1,BRA,90.88729017,success,50835
aaucena,aaucena,minasgerais,DTP1,BRA,118.75,success,48498
aaucena,aaucena,minasgerais,DTP3,BRA,121.875,success,48498
aaucena,aaucena,minasgerais,MCV1,BRA,110.4166667,success,48498
abadiadosdourados,abadiadosdourados,minasgerais,DTP1,BRA,91.54929577,success,48499
abadiadosdourados,abadiadosdourados,minasgerais,DTP3,BRA,90.14084507,success,48499
abadiadosdourados,abadiadosdourados,minasgerais,MCV1,BRA,97.18309859,success,48499
abaete,abaete,minasgerais,DTP1,BRA,87.30769231,success,48500
abaete,abaete,minasgerais,DTP3,BRA,75.76923077,success,48500
abaete,abaete,minasgerais,MCV1,BRA,74.23076923,success,48500
abaetetuba,abaetetuba,para,DTP1,BRA,87.236404,success,49570
abaetetuba,abaetetuba,para,DTP3,BRA,70.29226785,success,49570
abaetetuba,abaetetuba,para,MCV1,BRA,67.03662597,success,49570
abaiara,abaiara,ceara,DTP1,BRA,106.6666667,success,47772
abaiara,abaiara,ceara,DTP3,BRA,89.62962963,success,47772
abaiara,abaiara,ceara,MCV1,BRA,107.4074074,success,47772
abare,abare,bahia,DTP1,BRA,85.22012579,success,47357
abare,abare,bahia,DTP3,BRA,86.79245283,success,47357
abare,abare,bahia,MCV1,BRA,76.41509434,success,47357
abdonbatista,abdonbatista,santacatarina,DTP1,BRA,112.1212121,success,51565
abdonbatista,abdonbatista,santacatarina,DTP3,BRA,78.78787879,success,51565
abdonbatista,abdonbatista,santacatarina,MCV1,BRA,60.60606061,success,51565
abelardoluz,abelardoluz,santacatarina,DTP1,BRA,96.4664311,success,51566
abelardoluz,abelardoluz,santacatarina,DTP3,BRA,82.68551237,success,51566
abelardoluz,abelardoluz,santacatarina,MCV1,BRA,77.03180212,success,51566
abelfigueiredo,abelfigueiredo,para,DTP1,BRA,141,success,49571
abelfigueiredo,abelfigueiredo,para,DTP3,BRA,117,success,49571
abelfigueiredo,abelfigueiredo,para,MCV1,BRA,131,success,49571
abrecampo,abrecampo,minasgerais,DTP1,BRA,86.70886076,success,48501
abrecampo,abrecampo,minasgerais,DTP3,BRA,77.84810127,success,48501
abrecampo,abrecampo,minasgerais,MCV1,BRA,86.07594937,success,48501
abreuelima,abreuelima,pernambuco,DTP1,BRA,92.39344262,success,50335
abreuelima,abreuelima,pernambuco,DTP3,BRA,99.08196721,success,50335
abreuelima,abreuelima,pernambuco,MCV1,BRA,100.0655738,success,50335
acaiaca,acaiaca,minasgerais,DTP1,BRA,121.0526316,success,48502
acaiaca,acaiaca,minasgerais,DTP3,BRA,134.2105263,success,48502
acaiaca,acaiaca,minasgerais,MCV1,BRA,147.3684211,success,48502
acajutiba,acajutiba,bahia,DTP1,BRA,67.41573034,success,47358
acajutiba,acajutiba,bahia,DTP3,BRA,43.82022472,success,47358
acajutiba,acajutiba,bahia,MCV1,BRA,46.62921348,success,47358
acarape,acarape,ceara,DTP1,BRA,94.51476793,success,47774
acarape,acarape,ceara,DTP3,BRA,101.6877637,success,47774
acarape,acarape,ceara,MCV1,BRA,100,success,47774
acarau,acarau,ceara,DTP1,BRA,106.3212435,success,47773
acarau,acarau,ceara,DTP3,BRA,107.4611399,success,47773
acarau,acarau,ceara,MCV1,BRA,107.8756477,success,47773
acari,acari,riograndedonorte,DTP1,BRA,79.59183673,success,50836
acari,acari,riograndedonorte,DTP3,BRA,70.06802721,success,50836
acari,acari,riograndedonorte,MCV1,BRA,70.06802721,success,50836
acaua,acaua,piaui,DTP1,BRA,110.3448276,success,50520
acaua,acaua,piaui,DTP3,BRA,105.7471264,success,50520
acaua,acaua,piaui,MCV1,BRA,80.45977011,success,50520
acopiara,acopiara,ceara,DTP1,BRA,90.01584786,success,47775
acopiara,acopiara,ceara,DTP3,BRA,75.27733756,success,47775
acopiara,acopiara,ceara,MCV1,BRA,93.81933439,success,47775
acorizal,acorizal,matogrosso,DTP1,BRA,115.8730159,success,49351
acorizal,acorizal,matogrosso,DTP3,BRA,98.41269841,success,49351
acorizal,acorizal,matogrosso,MCV1,BRA,63.49206349,success,49351
acreuna,acreuna,goias,DTP1,BRA,93.83561644,success,48037
acreuna,acreuna,goias,DTP3,BRA,79.79452055,success,48037
acreuna,acreuna,goias,MCV1,BRA,92.80821918,success,48037
adamantina,adamantina,saopaulo,DTP1,BRA,78.47769029,success,51858
adamantina,adamantina,saopaulo,DTP3,BRA,67.71653543,success,51858
adamantina,adamantina,saopaulo,MCV1,BRA,76.37795276,success,51858
adolfo,adolfo,saopaulo,DTP1,BRA,78.57142857,success,51859
adolfo,adolfo,saopaulo,DTP3,BRA,62.5,success,51859
adolfo,adolfo,saopaulo,MCV1,BRA,89.28571429,success,51859
adrianopolis,adrianopolis,parana,DTP1,BRA,118.8405797,success,49937
adrianopolis,adrianopolis,parana,DTP3,BRA,121.7391304,success,49937
adrianopolis,adrianopolis,parana,MCV1,BRA,82.60869565,success,49937
adustina,adustina,bahia,DTP1,BRA,80.45977011,success,47359
adustina,adustina,bahia,DTP3,BRA,71.83908046,success,47359
adustina,adustina,bahia,MCV1,BRA,68.96551724,success,47359
afogadosdaingazeira,afogadosdaingazeira,pernambuco,DTP1,BRA,77.94793262,success,50338
afogadosdaingazeira,afogadosdaingazeira,pernambuco,DTP3,BRA,69.37212864,success,50338
afogadosdaingazeira,afogadosdaingazeira,pernambuco,MCV1,BRA,79.63246554,success,50338
afonsobezerra,afonsobezerra,riograndedonorte,DTP1,BRA,81.14754098,success,50838
afonsobezerra,afonsobezerra,riograndedonorte,DTP3,BRA,67.21311475,success,50838
afonsobezerra,afonsobezerra,riograndedonorte,MCV1,BRA,71.31147541,success,50838
afonsocunha,afonsocunha,maranhao,DTP1,BRA,167.2566372,success,48283
afonsocunha,afonsocunha,maranhao,DTP3,BRA,128.3185841,success,48283
afonsocunha,afonsocunha,maranhao,MCV1,BRA,110.619469,success,48283
agrestina,agrestina,pernambuco,DTP1,BRA,100.5617978,success,50340
agrestina,agrestina,pernambuco,DTP3,BRA,88.76404494,success,50340
agrestina,agrestina,pernambuco,MCV1,BRA,116.8539326,success,50340
agronomica,agronomica,santacatarina,DTP1,BRA,122.2222222,success,51572
agronomica,agronomica,santacatarina,DTP3,BRA,124.0740741,success,51572
agronomica,agronomica,santacatarina,MCV1,BRA,96.2962963,success,51572
aguanil,aguanil,minasgerais,DTP1,BRA,84.90566038,success,48507
aguanil,aguanil,minasgerais,DTP3,BRA,73.58490566,success,48507
aguanil,aguanil,minasgerais,MCV1,BRA,75.47169811,success,48507
agudo,agudo,riograndedosul,DTP1,BRA,93.20987654,success,51005
agudo,agudo,riograndedosul,DTP3,BRA,87.03703704,success,51005
agudo,agudo,riograndedosul,MCV1,BRA,106.1728395,success,51005
agudos,agudos,saopaulo,DTP1,BRA,108.9494163,success,51869
agudos,agudos,saopaulo,DTP3,BRA,101.5564202,success,51869
agudos,agudos,saopaulo,MCV1,BRA,85.40856031,success,51869
agudosdosul,agudosdosul,parana,DTP1,BRA,116.6666667,success,49939
agudosdosul,agudosdosul,parana,DTP3,BRA,105.2631579,success,49939
agudosdosul,agudosdosul,parana,MCV1,BRA,75.43859649,success,49939
aguiar,aguiar,paraiba,DTP1,BRA,95.45454545,success,49714
aguiar,aguiar,paraiba,DTP3,BRA,93.93939394,success,49714
aguiar,aguiar,paraiba,MCV1,BRA,106.0606061,success,49714
aguiarnopolis,aguiarnopolis,tocantins,DTP1,BRA,21.25,success,52579
aguiarnopolis,aguiarnopolis,tocantins,DTP3,BRA,13.75,success,52579
aguiarnopolis,aguiarnopolis,tocantins,MCV1,BRA,6.25,success,52579
aimores,aimores,minasgerais,DTP1,BRA,95.29780564,success,48508
aimores,aimores,minasgerais,DTP3,BRA,95.29780564,success,48508
aimores,aimores,minasgerais,MCV1,BRA,84.01253918,success,48508
aiquara,aiquara,bahia,DTP1,BRA,95.83333333,success,47362
aiquara,aiquara,bahia,DTP3,BRA,66.66666667,success,47362
aiquara,aiquara,bahia,MCV1,BRA,47.91666667,success,47362
aiuaba,aiuaba,ceara,DTP1,BRA,94.23076923,success,47776
aiuaba,aiuaba,ceara,DTP3,BRA,91.02564103,success,47776
aiuaba,aiuaba,ceara,MCV1,BRA,81.41025641,success,47776
aiuruoca,aiuruoca,minasgerais,DTP1,BRA,141.8604651,success,48509
aiuruoca,aiuruoca,minasgerais,DTP3,BRA,109.3023256,success,48509
aiuruoca,aiuruoca,minasgerais,MCV1,BRA,113.9534884,success,48509
ajuricaba,ajuricaba,riograndedosul,DTP1,BRA,96.72131148,success,51006
ajuricaba,ajuricaba,riograndedosul,DTP3,BRA,111.4754098,success,51006
ajuricaba,ajuricaba,riograndedosul,MCV1,BRA,118.0327869,success,51006
alagoa,alagoa,minasgerais,DTP1,BRA,64.28571429,success,48511
alagoa,alagoa,minasgerais,DTP3,BRA,92.85714286,success,48511
alagoa,alagoa,minasgerais,MCV1,BRA,60.71428571,success,48511
alagoagrande,alagoagrande,paraiba,DTP1,BRA,112.3626374,success,49715
alagoagrande,alagoagrande,paraiba,DTP3,BRA,99.72527473,success,49715
alagoagrande,alagoagrande,paraiba,MCV1,BRA,93.68131868,success,49715
alagoanova,alagoanova,paraiba,DTP1,BRA,87.79761905,success,49716
alagoanova,alagoanova,paraiba,DTP3,BRA,78.27380952,success,49716
alagoanova,alagoanova,paraiba,MCV1,BRA,95.83333333,success,49716
alagoinha,alagoinha,paraiba,DTP1,BRA,95.83333333,success,49717
alagoinha,alagoinha,paraiba,DTP1,BRA,95.83333333,success,50341
alagoinha,alagoinha,paraiba,DTP3,BRA,66.25,success,49717
alagoinha,alagoinha,paraiba,MCV1,BRA,68.75,success,49717
alagoinha,alagoinha,paraiba,MCV1,BRA,68.75,success,50341
alagoinha,alagoinha,pernambuco,DTP1,BRA,116.6666667,success,49717
alagoinha,alagoinha,pernambuco,DTP1,BRA,116.6666667,success,50341
alagoinha,alagoinha,pernambuco,DTP3,BRA,101.7241379,success,50341
alagoinha,alagoinha,pernambuco,MCV1,BRA,133.3333333,success,49717
alagoinha,alagoinha,pernambuco,MCV1,BRA,133.3333333,success,50341
alagoinhas,alagoinhas,bahia,DTP1,BRA,56.1731014,success,47363
alagoinhas,alagoinhas,bahia,DTP3,BRA,42.34196012,success,47363
alagoinhas,alagoinhas,bahia,MCV1,BRA,46.66949512,success,47363
alambari,alambari,saopaulo,DTP1,BRA,124.137931,success,51870
alambari,alambari,saopaulo,DTP3,BRA,94.82758621,success,51870
alambari,alambari,saopaulo,MCV1,BRA,94.82758621,success,51870
albertina,albertina,minasgerais,DTP1,BRA,154.5454545,success,48512
albertina,albertina,minasgerais,DTP3,BRA,150,success,48512
albertina,albertina,minasgerais,MCV1,BRA,159.0909091,success,48512
alcantil,alcantil,paraiba,DTP1,BRA,116.6666667,success,49718
alcantil,alcantil,paraiba,DTP3,BRA,97.36842105,success,49718
alcantil,alcantil,paraiba,MCV1,BRA,95.61403509,success,49718
alcinopolis,alcinopolis,matogrossodosul,DTP1,BRA,138.7755102,success,49493
alcinopolis,alcinopolis,matogrossodosul,DTP3,BRA,138.7755102,success,49493
alcinopolis,alcinopolis,matogrossodosul,MCV1,BRA,126.5306122,success,49493
alcobaaa,alcobaaa,bahia,DTP1,BRA,50.49180328,success,47364
alcobaaa,alcobaaa,bahia,DTP3,BRA,39.3442623,success,47364
alcobaaa,alcobaaa,bahia,MCV1,BRA,29.83606557,success,47364
aldeiasaltas,aldeiasaltas,maranhao,DTP1,BRA,77.34204793,success,48285
aldeiasaltas,aldeiasaltas,maranhao,DTP3,BRA,66.44880174,success,48285
aldeiasaltas,aldeiasaltas,maranhao,MCV1,BRA,67.32026144,success,48285
alecrim,alecrim,riograndedosul,DTP1,BRA,100,success,51007
alecrim,alecrim,riograndedosul,DTP3,BRA,98.30508475,success,51007
alecrim,alecrim,riograndedosul,MCV1,BRA,106.779661,success,51007
alegre,alegre,espiritosanto,DTP1,BRA,82.05741627,success,47960
alegre,alegre,espiritosanto,DTP3,BRA,72.96650718,success,47960
alegre,alegre,espiritosanto,MCV1,BRA,73.92344498,success,47960
alegrete,alegrete,riograndedosul,DTP1,BRA,89.51351351,success,51008
alegrete,alegrete,riograndedosul,DTP3,BRA,84.54054054,success,51008
alegrete,alegrete,riograndedosul,MCV1,BRA,81.62162162,success,51008
alegria,alegria,riograndedosul,DTP1,BRA,91.89189189,success,51009
alegria,alegria,riograndedosul,DTP3,BRA,105.4054054,success,51009
alegria,alegria,riograndedosul,MCV1,BRA,100,success,51009
alenquer,alenquer,para,DTP1,BRA,66.60777385,success,49576
alenquer,alenquer,para,DTP3,BRA,36.92579505,success,49576
alenquer,alenquer,para,MCV1,BRA,63.86925795,success,49576
alexandria,alexandria,riograndedonorte,DTP1,BRA,76.24309392,success,50839
alexandria,alexandria,riograndedonorte,DTP3,BRA,72.37569061,success,50839
alexandria,alexandria,riograndedonorte,MCV1,BRA,61.87845304,success,50839
alfenas,alfenas,minasgerais,DTP1,BRA,87.3046875,success,48513
alfenas,alfenas,minasgerais,DTP3,BRA,84.47265625,success,48513
alfenas,alfenas,minasgerais,MCV1,BRA,83.10546875,success,48513
alfredochaves,alfredochaves,espiritosanto,DTP1,BRA,108,success,47961
alfredochaves,alfredochaves,espiritosanto,DTP3,BRA,104.8,success,47961
alfredochaves,alfredochaves,espiritosanto,MCV1,BRA,93.6,success,47961
alfredomarcondes,alfredomarcondes,saopaulo,DTP1,BRA,97.56097561,success,51871
alfredomarcondes,alfredomarcondes,saopaulo,DTP3,BRA,65.85365854,success,51871
alfredomarcondes,alfredomarcondes,saopaulo,MCV1,BRA,60.97560976,success,51871
alfredovasconcelos,alfredovasconcelos,minasgerais,DTP1,BRA,91.66666667,success,48514
alfredovasconcelos,alfredovasconcelos,minasgerais,DTP3,BRA,126.3888889,success,48514
alfredovasconcelos,alfredovasconcelos,minasgerais,MCV1,BRA,126.3888889,success,48514
alfredowagner,alfredowagner,santacatarina,DTP1,BRA,97.65625,success,51573
alfredowagner,alfredowagner,santacatarina,DTP3,BRA,89.84375,success,51573
alfredowagner,alfredowagner,santacatarina,MCV1,BRA,82.8125,success,51573
alhandra,alhandra,paraiba,DTP1,BRA,94.1588785,success,49720
alhandra,alhandra,paraiba,DTP3,BRA,67.75700935,success,49720
alhandra,alhandra,paraiba,MCV1,BRA,77.80373832,success,49720
alianaa,alianaa,pernambuco,DTP1,BRA,74.95908347,success,50342
alianaa,alianaa,pernambuco,DTP3,BRA,59.57446809,success,50342
alianaa,alianaa,pernambuco,MCV1,BRA,63.66612111,success,50342
alianaadotocantins,alianaadotocantins,tocantins,DTP1,BRA,142.3076923,success,52580
alianaadotocantins,alianaadotocantins,tocantins,DTP3,BRA,111.5384615,success,52580
alianaadotocantins,alianaadotocantins,tocantins,MCV1,BRA,85.8974359,success,52580
almadina,almadina,bahia,DTP1,BRA,116.1764706,success,47365
almadina,almadina,bahia,DTP3,BRA,75,success,47365
almadina,almadina,bahia,MCV1,BRA,80.88235294,success,47365
almas,almas,tocantins,DTP1,BRA,100,success,52581
almas,almas,tocantins,DTP3,BRA,70.3125,success,52581
almas,almas,tocantins,MCV1,BRA,77.34375,success,52581
almeirim,almeirim,para,DTP1,BRA,86.73341677,success,49577
almeirim,almeirim,para,DTP3,BRA,62.95369212,success,49577
almeirim,almeirim,para,MCV1,BRA,66.33291615,success,49577
almenara,almenara,minasgerais,DTP1,BRA,92.06642066,success,48515
almenara,almenara,minasgerais,DTP3,BRA,79.70479705,success,48515
almenara,almenara,minasgerais,MCV1,BRA,88.74538745,success,48515
alminoafonso,alminoafonso,riograndedonorte,DTP1,BRA,80.32786885,success,50840
alminoafonso,alminoafonso,riograndedonorte,DTP3,BRA,81.96721311,success,50840
alminoafonso,alminoafonso,riograndedonorte,MCV1,BRA,85.24590164,success,50840
almirantetamandare,almirantetamandare,parana,DTP1,BRA,83.90804598,success,49940
almirantetamandare,almirantetamandare,parana,DTP3,BRA,76.90700104,success,49940
almirantetamandare,almirantetamandare,parana,MCV1,BRA,75.65308255,success,49940
almirantetamandaredosul,almirantetamandaredosul,riograndedosul,DTP1,BRA,95.45454545,success,51010
almirantetamandaredosul,almirantetamandaredosul,riograndedosul,DTP3,BRA,95.45454545,success,51010
almirantetamandaredosul,almirantetamandaredosul,riograndedosul,MCV1,BRA,68.18181818,success,51010
alpercata,alpercata,minasgerais,DTP1,BRA,119.7802198,success,48516
alpercata,alpercata,minasgerais,DTP3,BRA,89.01098901,success,48516
alpercata,alpercata,minasgerais,MCV1,BRA,93.40659341,success,48516
alpestre,alpestre,riograndedosul,DTP1,BRA,95.83333333,success,51011
alpestre,alpestre,riograndedosul,DTP3,BRA,93.05555556,success,51011
alpestre,alpestre,riograndedosul,MCV1,BRA,109.7222222,success,51011
alpinopolis,alpinopolis,minasgerais,DTP1,BRA,72.53521127,success,48517
alpinopolis,alpinopolis,minasgerais,DTP3,BRA,71.12676056,success,48517
alpinopolis,alpinopolis,minasgerais,MCV1,BRA,77.81690141,success,48517
altafloresta,altafloresta,matogrosso,DTP1,BRA,79.49836423,success,49353
altafloresta,altafloresta,matogrosso,DTP3,BRA,67.72082879,success,49353
altafloresta,altafloresta,matogrosso,MCV1,BRA,68.70229008,success,49353
altaflorestadoeste,altaflorestadoeste,rondonia,DTP1,BRA,118.1818182,success,51498
altaflorestadoeste,altaflorestadoeste,rondonia,DTP3,BRA,103.2258065,success,51498
altaflorestadoeste,altaflorestadoeste,rondonia,MCV1,BRA,85.63049853,success,51498
altair,altair,saopaulo,DTP1,BRA,119.5652174,success,51872
altair,altair,saopaulo,DTP3,BRA,104.3478261,success,51872
altair,altair,saopaulo,MCV1,BRA,100,success,51872
altamira,altamira,para,DTP1,BRA,68.50751485,success,49578
altamira,altamira,para,DTP3,BRA,47.32610975,success,49578
altamira,altamira,para,MCV1,BRA,58.33624607,success,49578
altamiradomaranhao,altamiradomaranhao,maranhao,DTP1,BRA,74.03846154,success,48286
altamiradomaranhao,altamiradomaranhao,maranhao,DTP3,BRA,43.26923077,success,48286
altamiradomaranhao,altamiradomaranhao,maranhao,MCV1,BRA,49.03846154,success,48286
altaneira,altaneira,ceara,DTP1,BRA,200,success,47778
altaneira,altaneira,ceara,DTP3,BRA,161.2903226,success,47778
altaneira,altaneira,ceara,MCV1,BRA,152.688172,success,47778
alterosa,alterosa,minasgerais,DTP1,BRA,109.4117647,success,48518
alterosa,alterosa,minasgerais,DTP3,BRA,97.64705882,success,48518
alterosa,alterosa,minasgerais,MCV1,BRA,84.11764706,success,48518
altinho,altinho,pernambuco,DTP1,BRA,101.2552301,success,50343
altinho,altinho,pernambuco,DTP3,BRA,77.82426778,success,50343
altinho,altinho,pernambuco,MCV1,BRA,113.3891213,success,50343
altinopolis,altinopolis,saopaulo,DTP1,BRA,110.4972376,success,51873
altinopolis,altinopolis,saopaulo,DTP3,BRA,96.13259669,success,51873
altinopolis,altinopolis,saopaulo,MCV1,BRA,92.81767956,success,51873
altoalegre,altoalegre,riograndedosul,DTP1,BRA,85.71428571,success,51012
altoalegre,altoalegre,riograndedosul,DTP1,BRA,85.71428571,success,51550
altoalegre,altoalegre,riograndedosul,DTP1,BRA,85.71428571,success,51874
altoalegre,altoalegre,riograndedosul,DTP3,BRA,85.71428571,success,51012
altoalegre,altoalegre,riograndedosul,MCV1,BRA,135.7142857,success,51012
altoalegre,altoalegre,riograndedosul,MCV1,BRA,135.7142857,success,51550
altoalegre,altoalegre,riograndedosul,MCV1,BRA,135.7142857,success,51874
altoalegre,altoalegre,roraima,DTP1,BRA,62.98932384,success,51012
altoalegre,altoalegre,roraima,DTP1,BRA,62.98932384,success,51550
altoalegre,altoalegre,roraima,DTP1,BRA,62.98932384,success,51874
altoalegre,altoalegre,roraima,DTP3,BRA,46.61921708,success,51550
altoalegre,altoalegre,roraima,MCV1,BRA,51.42348754,success,51012
altoalegre,altoalegre,roraima,MCV1,BRA,51.42348754,success,51550
altoalegre,altoalegre,roraima,MCV1,BRA,51.42348754,success,51874
altoalegre,altoalegre,saopaulo,DTP1,BRA,181.1320755,success,51012
altoalegre,altoalegre,saopaulo,DTP1,BRA,181.1320755,success,51550
altoalegre,altoalegre,saopaulo,DTP1,BRA,181.1320755,success,51874
altoalegre,altoalegre,saopaulo,DTP3,BRA,137.7358491,success,51874
altoalegre,altoalegre,saopaulo,MCV1,BRA,139.6226415,success,51012
altoalegre,altoalegre,saopaulo,MCV1,BRA,139.6226415,success,51550
altoalegre,altoalegre,saopaulo,MCV1,BRA,139.6226415,success,51874
altoalegredomaranhao,altoalegredomaranhao,maranhao,DTP1,BRA,74.73903967,success,48287
altoalegredomaranhao,altoalegredomaranhao,maranhao,DTP3,BRA,55.32359081,success,48287
altoalegredomaranhao,altoalegredomaranhao,maranhao,MCV1,BRA,48.22546973,success,48287
altoalegredopindare,altoalegredopindare,maranhao,DTP1,BRA,138.4615385,success,48288
altoalegredopindare,altoalegredopindare,maranhao,DTP3,BRA,101.7582418,success,48288
altoalegredopindare,altoalegredopindare,maranhao,MCV1,BRA,85.27472527,success,48288
altoalegredosparecis,altoalegredosparecis,rondonia,DTP1,BRA,108.1395349,success,51499
altoalegredosparecis,altoalegredosparecis,rondonia,DTP3,BRA,108.1395349,success,51499
altoalegredosparecis,altoalegredosparecis,rondonia,MCV1,BRA,95.34883721,success,51499
altoaraguaia,altoaraguaia,matogrosso,DTP1,BRA,82.74509804,success,49354
altoaraguaia,altoaraguaia,matogrosso,DTP3,BRA,64.70588235,success,49354
altoaraguaia,altoaraguaia,matogrosso,MCV1,BRA,83.92156863,success,49354
altobelavista,altobelavista,santacatarina,DTP1,BRA,68.75,success,51574
altobelavista,altobelavista,santacatarina,DTP3,BRA,100,success,51574
altobelavista,altobelavista,santacatarina,MCV1,BRA,137.5,success,51574
altoboavista,altoboavista,matogrosso,DTP1,BRA,285.7142857,success,49355
altoboavista,altoboavista,matogrosso,DTP3,BRA,190.4761905,success,49355
altoboavista,altoboavista,matogrosso,MCV1,BRA,221.4285714,success,49355
altocaparao,altocaparao,minasgerais,DTP1,BRA,125,success,48519
altocaparao,altocaparao,minasgerais,DTP3,BRA,97.05882353,success,48519
altocaparao,altocaparao,minasgerais,MCV1,BRA,105.8823529,success,48519
altodorodrigues,altodorodrigues,riograndedonorte,DTP1,BRA,58.77192982,success,50841
altodorodrigues,altodorodrigues,riograndedonorte,DTP3,BRA,43.85964912,success,50841
altodorodrigues,altodorodrigues,riograndedonorte,MCV1,BRA,42.10526316,success,50841
altofeliz,altofeliz,riograndedosul,DTP1,BRA,126.9230769,success,51013
altofeliz,altofeliz,riograndedosul,DTP3,BRA,134.6153846,success,51013
altofeliz,altofeliz,riograndedosul,MCV1,BRA,88.46153846,success,51013
altogaraas,altogaraas,matogrosso,DTP1,BRA,87.97468354,success,49356
altogaraas,altogaraas,matogrosso,DTP3,BRA,78.48101266,success,49356
altogaraas,altogaraas,matogrosso,MCV1,BRA,74.05063291,success,49356
altohorizonte,altohorizonte,goias,DTP1,BRA,126.3157895,success,48044
altohorizonte,altohorizonte,goias,DTP3,BRA,117.8947368,success,48044
altohorizonte,altohorizonte,goias,MCV1,BRA,108.4210526,success,48044
altonia,altonia,parana,DTP1,BRA,93.75,success,49941
altonia,altonia,parana,DTP3,BRA,95.3125,success,49941
altonia,altonia,parana,MCV1,BRA,86.71875,success,49941
altoparaguai,altoparaguai,matogrosso,DTP1,BRA,88.99082569,success,49357
altoparaguai,altoparaguai,matogrosso,DTP3,BRA,71.55963303,success,49357
altoparaguai,altoparaguai,matogrosso,MCV1,BRA,77.06422018,success,49357
altopiquiri,altopiquiri,parana,DTP1,BRA,91.94630872,success,49945
altopiquiri,altopiquiri,parana,DTP3,BRA,85.23489933,success,49945
altopiquiri,altopiquiri,parana,MCV1,BRA,69.79865772,success,49945
altoriodoce,altoriodoce,minasgerais,DTP1,BRA,104.0816327,success,48521
altoriodoce,altoriodoce,minasgerais,DTP3,BRA,89.79591837,success,48521
altoriodoce,altoriodoce,minasgerais,MCV1,BRA,81.63265306,success,48521
altorionovo,altorionovo,espiritosanto,DTP1,BRA,99.01960784,success,47962
altorionovo,altorionovo,espiritosanto,DTP3,BRA,95.09803922,success,47962
altorionovo,altorionovo,espiritosanto,MCV1,BRA,92.15686275,success,47962
altos,altos,piaui,DTP1,BRA,93.19727891,success,50526
altos,altos,piaui,DTP3,BRA,82.4829932,success,50526
altos,altos,piaui,MCV1,BRA,77.04081633,success,50526
altosanto,altosanto,ceara,DTP1,BRA,94.17989418,success,47779
altosanto,altosanto,ceara,DTP3,BRA,101.0582011,success,47779
altosanto,altosanto,ceara,MCV1,BRA,104.2328042,success,47779
altotaquari,altotaquari,matogrosso,DTP1,BRA,99.38650307,success,49358
altotaquari,altotaquari,matogrosso,DTP3,BRA,76.07361963,success,49358
altotaquari,altotaquari,matogrosso,MCV1,BRA,87.73006135,success,49358
alvaraes,alvaraes,amazonas,DTP1,BRA,105.8823529,success,47294
alvaraes,alvaraes,amazonas,DTP3,BRA,73.20261438,success,47294
alvaraes,alvaraes,amazonas,MCV1,BRA,69.93464052,success,47294
alvarenga,alvarenga,minasgerais,DTP1,BRA,126.8292683,success,48522
alvarenga,alvarenga,minasgerais,DTP3,BRA,121.9512195,success,48522
alvarenga,alvarenga,minasgerais,MCV1,BRA,131.7073171,success,48522
alvinopolis,alvinopolis,minasgerais,DTP1,BRA,128.2758621,success,48523
alvinopolis,alvinopolis,minasgerais,DTP3,BRA,122.0689655,success,48523
alvinopolis,alvinopolis,minasgerais,MCV1,BRA,108.2758621,success,48523
alvorada,alvorada,riograndedosul,DTP1,BRA,74.43696987,success,51014
alvorada,alvorada,riograndedosul,DTP1,BRA,74.43696987,success,52582
alvorada,alvorada,riograndedosul,DTP3,BRA,48.72769816,success,51014
alvorada,alvorada,riograndedosul,MCV1,BRA,60.95349517,success,51014
alvorada,alvorada,riograndedosul,MCV1,BRA,60.95349517,success,52582
alvorada,alvorada,tocantins,DTP1,BRA,109.6,success,51014
alvorada,alvorada,tocantins,DTP1,BRA,109.6,success,52582
alvorada,alvorada,tocantins,DTP3,BRA,100.8,success,52582
alvorada,alvorada,tocantins,MCV1,BRA,96.8,success,51014
alvorada,alvorada,tocantins,MCV1,BRA,96.8,success,52582
alvoradademinas,alvoradademinas,minasgerais,DTP1,BRA,118.3673469,success,48524
alvoradademinas,alvoradademinas,minasgerais,DTP3,BRA,81.63265306,success,48524
alvoradademinas,alvoradademinas,minasgerais,MCV1,BRA,169.3877551,success,48524
alvoradadoeste,alvoradadoeste,rondonia,DTP1,BRA,115.7608696,success,51501
alvoradadoeste,alvoradadoeste,rondonia,DTP3,BRA,107.6086957,success,51501
alvoradadoeste,alvoradadoeste,rondonia,MCV1,BRA,77.17391304,success,51501
alvoradadogurgueia,alvoradadogurgueia,piaui,DTP1,BRA,98.64864865,success,50527
alvoradadogurgueia,alvoradadogurgueia,piaui,DTP3,BRA,83.78378378,success,50527
alvoradadogurgueia,alvoradadogurgueia,piaui,MCV1,BRA,79.72972973,success,50527
alvoradadonorte,alvoradadonorte,goias,DTP1,BRA,87.31343284,success,48046
alvoradadonorte,alvoradadonorte,goias,DTP3,BRA,83.58208955,success,48046
alvoradadonorte,alvoradadonorte,goias,MCV1,BRA,81.34328358,success,48046
alvoradadosul,alvoradadosul,parana,DTP1,BRA,92.43697479,success,49946
alvoradadosul,alvoradadosul,parana,DTP3,BRA,88.23529412,success,49946
