iso3,ADM0_NAME,year,vaccine,NAME.who_adm1,NAME.who,NAME.shpfile,location_code,who_coverage,merge_status,field_name,shapefile
AGO,Angola,2017,DTP3,bengo,ambriz,NA,NA,67,NA,NA,NA
AGO,Angola,2017,DTP3,bengo,bulaatumba,NA,NA,150,NA,NA,NA
AGO,Angola,2017,DTP3,bengo,dande,NA,NA,79,NA,NA,NA
AGO,Angola,2017,DTP3,bengo,dembosquibaxe,NA,NA,66,NA,NA,NA
AGO,Angola,2017,DTP3,bengo,nambuangongo,NA,NA,45,NA,NA,NA
AGO,Angola,2017,DTP3,bengo,pangoaluquem,NA,NA,102,NA,NA,NA
AGO,Angola,2017,DTP3,benguela,baiafarta,NA,NA,101,NA,NA,NA
AGO,Angola,2017,DTP3,benguela,balombo,NA,NA,73,NA,NA,NA
AGO,Angola,2017,DTP3,benguela,benguela,NA,NA,72,NA,NA,NA
AGO,Angola,2017,DTP3,benguela,bocoio,NA,NA,95,NA,NA,NA
AGO,Angola,2017,DTP3,benguela,caimbambo,NA,NA,56,NA,NA,NA
AGO,Angola,2017,DTP3,benguela,catumbela,NA,NA,117,NA,NA,NA
AGO,Angola,2017,DTP3,benguela,chongoroi,NA,NA,102,NA,NA,NA
AGO,Angola,2017,DTP3,benguela,cubal,NA,NA,71,NA,NA,NA
AGO,Angola,2017,DTP3,benguela,ganda,NA,NA,94,NA,NA,NA
AGO,Angola,2017,DTP3,benguela,lobito,NA,NA,78,NA,NA,NA
AGO,Angola,2017,DTP3,bie,andulo,NA,NA,82,NA,NA,NA
AGO,Angola,2017,DTP3,bie,camacupa,NA,NA,56,NA,NA,NA
AGO,Angola,2017,DTP3,bie,catabola,NA,NA,75,NA,NA,NA
AGO,Angola,2017,DTP3,bie,chinguar,NA,NA,72,NA,NA,NA
AGO,Angola,2017,DTP3,bie,chitembo,NA,NA,65,NA,NA,NA
AGO,Angola,2017,DTP3,bie,cuemba,NA,NA,24,NA,NA,NA
AGO,Angola,2017,DTP3,bie,cuito,NA,NA,79,NA,NA,NA
AGO,Angola,2017,DTP3,bie,cunhinga,NA,NA,89,NA,NA,NA
AGO,Angola,2017,DTP3,bie,nharea,NA,NA,84,NA,NA,NA
AGO,Angola,2017,DTP3,cabinda,belize,NA,NA,92,NA,NA,NA
AGO,Angola,2017,DTP3,cabinda,bucozau,NA,NA,78,NA,NA,NA
AGO,Angola,2017,DTP3,cabinda,cabinda,NA,NA,69,NA,NA,NA
AGO,Angola,2017,DTP3,cabinda,cacongo,NA,NA,90,NA,NA,NA
AGO,Angola,2017,DTP3,cuandocubango,calai,NA,NA,79,NA,NA,NA
AGO,Angola,2017,DTP3,cuandocubango,cuangar,NA,NA,37,NA,NA,NA
AGO,Angola,2017,DTP3,cuandocubango,cuchi,NA,NA,54,NA,NA,NA
AGO,Angola,2017,DTP3,cuandocubango,cuitocuanavale,NA,NA,55,NA,NA,NA
AGO,Angola,2017,DTP3,cuandocubango,dirico,NA,NA,21,NA,NA,NA
AGO,Angola,2017,DTP3,cuandocubango,mavinga,NA,NA,31,NA,NA,NA
AGO,Angola,2017,DTP3,cuandocubango,menongue,NA,NA,29,NA,NA,NA
AGO,Angola,2017,DTP3,cuandocubango,nancova,NA,NA,370,NA,NA,NA
AGO,Angola,2017,DTP3,cuandocubango,rivungo,NA,NA,0,NA,NA,NA
AGO,Angola,2017,DTP3,cuanzanorte,ambaca,NA,NA,32,NA,NA,NA
AGO,Angola,2017,DTP3,cuanzanorte,banga,NA,NA,92,NA,NA,NA
AGO,Angola,2017,DTP3,cuanzanorte,bolongongo,NA,NA,115,NA,NA,NA
AGO,Angola,2017,DTP3,cuanzanorte,cambambe,NA,NA,58,NA,NA,NA
AGO,Angola,2017,DTP3,cuanzanorte,cazengo,NA,NA,83,NA,NA,NA
AGO,Angola,2017,DTP3,cuanzanorte,golungoalto,NA,NA,47,NA,NA,NA
AGO,Angola,2017,DTP3,cuanzanorte,gonguembo,NA,NA,31,NA,NA,NA
AGO,Angola,2017,DTP3,cuanzanorte,lucala,NA,NA,127,NA,NA,NA
AGO,Angola,2017,DTP3,cuanzanorte,quiculungo,NA,NA,65,NA,NA,NA
AGO,Angola,2017,DTP3,cuanzanorte,sambacaju,NA,NA,67,NA,NA,NA
AGO,Angola,2017,DTP3,cuanzasul,amboim,NA,NA,83,NA,NA,NA
AGO,Angola,2017,DTP3,cuanzasul,cassongue,NA,NA,109,NA,NA,NA
AGO,Angola,2017,DTP3,cuanzasul,cela,NA,NA,47,NA,NA,NA
AGO,Angola,2017,DTP3,cuanzasul,conda,NA,NA,85,NA,NA,NA
AGO,Angola,2017,DTP3,cuanzasul,ebo,NA,NA,64,NA,NA,NA
AGO,Angola,2017,DTP3,cuanzasul,libolo,NA,NA,58,NA,NA,NA
AGO,Angola,2017,DTP3,cuanzasul,mussende,NA,NA,99,NA,NA,NA
AGO,Angola,2017,DTP3,cuanzasul,portoamboim,NA,NA,88,NA,NA,NA
AGO,Angola,2017,DTP3,cuanzasul,quibala,NA,NA,53,NA,NA,NA
AGO,Angola,2017,DTP3,cuanzasul,quilenda,NA,NA,40,NA,NA,NA
AGO,Angola,2017,DTP3,cuanzasul,seles,NA,NA,85,NA,NA,NA
AGO,Angola,2017,DTP3,cuanzasul,sumbe,NA,NA,61,NA,NA,NA
AGO,Angola,2017,DTP3,cunene,cahama,NA,NA,99,NA,NA,NA
AGO,Angola,2017,DTP3,cunene,cuanhama,NA,NA,47,NA,NA,NA
AGO,Angola,2017,DTP3,cunene,curoca,NA,NA,21,NA,NA,NA
AGO,Angola,2017,DTP3,cunene,cuvelai,NA,NA,92,NA,NA,NA
AGO,Angola,2017,DTP3,cunene,namacunde,NA,NA,34,NA,NA,NA
AGO,Angola,2017,DTP3,cunene,ombadja,NA,NA,59,NA,NA,NA
AGO,Angola,2017,DTP3,huambo,bailundo,NA,NA,68,NA,NA,NA
AGO,Angola,2017,DTP3,huambo,caala,NA,NA,110,NA,NA,NA
AGO,Angola,2017,DTP3,huambo,catchiungo,NA,NA,97,NA,NA,NA
AGO,Angola,2017,DTP3,huambo,ecunha,NA,NA,100,NA,NA,NA
AGO,Angola,2017,DTP3,huambo,huambo,NA,NA,114,NA,NA,NA
AGO,Angola,2017,DTP3,huambo,londuimbale,NA,NA,123,NA,NA,NA
AGO,Angola,2017,DTP3,huambo,longonjo,NA,NA,186,NA,NA,NA
AGO,Angola,2017,DTP3,huambo,mungo,NA,NA,70,NA,NA,NA
AGO,Angola,2017,DTP3,huambo,tchikalatcholohang,NA,NA,67,NA,NA,NA
AGO,Angola,2017,DTP3,huambo,tchinjenje,NA,NA,86,NA,NA,NA
AGO,Angola,2017,DTP3,huambo,ukuma,NA,NA,113,NA,NA,NA
AGO,Angola,2017,DTP3,huila,caconda,NA,NA,85,NA,NA,NA
AGO,Angola,2017,DTP3,huila,cacula,NA,NA,132,NA,NA,NA
AGO,Angola,2017,DTP3,huila,caluquembe,NA,NA,87,NA,NA,NA
AGO,Angola,2017,DTP3,huila,chibia,NA,NA,92,NA,NA,NA
AGO,Angola,2017,DTP3,huila,chicomba,NA,NA,87,NA,NA,NA
AGO,Angola,2017,DTP3,huila,chipindo,NA,NA,96,NA,NA,NA
AGO,Angola,2017,DTP3,huila,cuvango,NA,NA,91,NA,NA,NA
AGO,Angola,2017,DTP3,huila,gambos,NA,NA,102,NA,NA,NA
AGO,Angola,2017,DTP3,huila,humpata,NA,NA,89,NA,NA,NA
AGO,Angola,2017,DTP3,huila,jamba,NA,NA,94,NA,NA,NA
AGO,Angola,2017,DTP3,huila,lubango,NA,NA,79,NA,NA,NA
AGO,Angola,2017,DTP3,huila,matala,NA,NA,63,NA,NA,NA
AGO,Angola,2017,DTP3,huila,quilengues,NA,NA,110,NA,NA,NA
AGO,Angola,2017,DTP3,huila,quipungo,NA,NA,91,NA,NA,NA
AGO,Angola,2017,DTP3,luanda,belas,NA,NA,51,NA,NA,NA
AGO,Angola,2017,DTP3,luanda,cacuaco,NA,NA,50,NA,NA,NA
AGO,Angola,2017,DTP3,luanda,cazenga,NA,NA,61,NA,NA,NA
AGO,Angola,2017,DTP3,luanda,icoloebengo,NA,NA,60,NA,NA,NA
AGO,Angola,2017,DTP3,luanda,ingombota,NA,NA,109,NA,NA,NA
AGO,Angola,2017,DTP3,luanda,kilambakiaxi,NA,NA,67,NA,NA,NA
AGO,Angola,2017,DTP3,luanda,maianga,NA,NA,84,NA,NA,NA
AGO,Angola,2017,DTP3,luanda,quissama,NA,NA,45,NA,NA,NA
AGO,Angola,2017,DTP3,luanda,rangel,NA,NA,136,NA,NA,NA
AGO,Angola,2017,DTP3,luanda,samba,NA,NA,136,NA,NA,NA
AGO,Angola,2017,DTP3,luanda,sambizanga,NA,NA,39,NA,NA,NA
AGO,Angola,2017,DTP3,luanda,viana,NA,NA,70,NA,NA,NA
AGO,Angola,2017,DTP3,lundanorte,cambulo,NA,NA,67,NA,NA,NA
AGO,Angola,2017,DTP3,lundanorte,capendacamulemba,NA,NA,91,NA,NA,NA
AGO,Angola,2017,DTP3,lundanorte,caungula,NA,NA,47,NA,NA,NA
AGO,Angola,2017,DTP3,lundanorte,chitato,NA,NA,85,NA,NA,NA
AGO,Angola,2017,DTP3,lundanorte,cuango,NA,NA,74,NA,NA,NA
AGO,Angola,2017,DTP3,lundanorte,cuilo,NA,NA,21,NA,NA,NA
AGO,Angola,2017,DTP3,lundanorte,lubalo,NA,NA,80,NA,NA,NA
AGO,Angola,2017,DTP3,lundanorte,lucapa,NA,NA,111,NA,NA,NA
AGO,Angola,2017,DTP3,lundanorte,xamuteba,NA,NA,99,NA,NA,NA
AGO,Angola,2017,DTP3,lundasul,cacolo,NA,NA,78,NA,NA,NA
AGO,Angola,2017,DTP3,lundasul,dala,NA,NA,69,NA,NA,NA
AGO,Angola,2017,DTP3,lundasul,muconda,NA,NA,87,NA,NA,NA
AGO,Angola,2017,DTP3,lundasul,saurimo,NA,NA,84,NA,NA,NA
AGO,Angola,2017,DTP3,malanje,caculamamucari,NA,NA,72,NA,NA,NA
AGO,Angola,2017,DTP3,malanje,cacuso,NA,NA,70,NA,NA,NA
AGO,Angola,2017,DTP3,malanje,cahombo,NA,NA,68,NA,NA,NA
AGO,Angola,2017,DTP3,malanje,calandula,NA,NA,158,NA,NA,NA
AGO,Angola,2017,DTP3,malanje,cambundicatembo,NA,NA,124,NA,NA,NA
AGO,Angola,2017,DTP3,malanje,cangandala,NA,NA,74,NA,NA,NA
AGO,Angola,2017,DTP3,malanje,cundadiabaze,NA,NA,3,NA,NA,NA
AGO,Angola,2017,DTP3,malanje,kiuabanzoji,NA,NA,51,NA,NA,NA
AGO,Angola,2017,DTP3,malanje,luquembo,NA,NA,61,NA,NA,NA
AGO,Angola,2017,DTP3,malanje,malanje,NA,NA,107,NA,NA,NA
AGO,Angola,2017,DTP3,malanje,marimba,NA,NA,60,NA,NA,NA
AGO,Angola,2017,DTP3,malanje,massango,NA,NA,46,NA,NA,NA
AGO,Angola,2017,DTP3,malanje,quela,NA,NA,26,NA,NA,NA
AGO,Angola,2017,DTP3,malanje,quirima,NA,NA,50,NA,NA,NA
AGO,Angola,2017,DTP3,moxico,altozambeze,NA,NA,472,NA,NA,NA
AGO,Angola,2017,DTP3,moxico,camanongue,NA,NA,121,NA,NA,NA
AGO,Angola,2017,DTP3,moxico,leua,NA,NA,216,NA,NA,NA
AGO,Angola,2017,DTP3,moxico,luacano,NA,NA,250,NA,NA,NA
AGO,Angola,2017,DTP3,moxico,luau,NA,NA,65,NA,NA,NA
AGO,Angola,2017,DTP3,moxico,luchazes,NA,NA,33,NA,NA,NA
AGO,Angola,2017,DTP3,moxico,lumbalanguimbo,NA,NA,241,NA,NA,NA
AGO,Angola,2017,DTP3,moxico,lumejecameia,NA,NA,250,NA,NA,NA
AGO,Angola,2017,DTP3,moxico,moxicoluena,NA,NA,111,NA,NA,NA
AGO,Angola,2017,DTP3,namibe,bibala,NA,NA,71,NA,NA,NA
AGO,Angola,2017,DTP3,namibe,camucuio,NA,NA,50,NA,NA,NA
AGO,Angola,2017,DTP3,namibe,namibe,NA,NA,48,NA,NA,NA
AGO,Angola,2017,DTP3,namibe,tombua,NA,NA,85,NA,NA,NA
AGO,Angola,2017,DTP3,namibe,virei,NA,NA,20,NA,NA,NA
AGO,Angola,2017,DTP3,uige,ambuila,NA,NA,99,NA,NA,NA
AGO,Angola,2017,DTP3,uige,bembe,NA,NA,83,NA,NA,NA
AGO,Angola,2017,DTP3,uige,buengas,NA,NA,53,NA,NA,NA
AGO,Angola,2017,DTP3,uige,bungo,NA,NA,94,NA,NA,NA
AGO,Angola,2017,DTP3,uige,cangola,NA,NA,82,NA,NA,NA
AGO,Angola,2017,DTP3,uige,damba,NA,NA,120,NA,NA,NA
AGO,Angola,2017,DTP3,uige,maqueladozombo,NA,NA,60,NA,NA,NA
AGO,Angola,2017,DTP3,uige,milunga,NA,NA,88,NA,NA,NA
AGO,Angola,2017,DTP3,uige,mucaba,NA,NA,84,NA,NA,NA
AGO,Angola,2017,DTP3,uige,negage,NA,NA,114,NA,NA,NA
AGO,Angola,2017,DTP3,uige,puri,NA,NA,101,NA,NA,NA
AGO,Angola,2017,DTP3,uige,quimbele,NA,NA,89,NA,NA,NA
AGO,Angola,2017,DTP3,uige,quitexe,NA,NA,93,NA,NA,NA
AGO,Angola,2017,DTP3,uige,sanzapombo,NA,NA,68,NA,NA,NA
AGO,Angola,2017,DTP3,uige,songo,NA,NA,124,NA,NA,NA
AGO,Angola,2017,DTP3,uige,uige,NA,NA,86,NA,NA,NA
AGO,Angola,2017,DTP3,zaire,cuimba,NA,NA,40,NA,NA,NA
AGO,Angola,2017,DTP3,zaire,mbanzacongo,NA,NA,44,NA,NA,NA
AGO,Angola,2017,DTP3,zaire,noqui,NA,NA,85,NA,NA,NA
AGO,Angola,2017,DTP3,zaire,nzeto,NA,NA,67,NA,NA,NA
AGO,Angola,2017,DTP3,zaire,soyo,NA,NA,45,NA,NA,NA
AGO,Angola,2017,DTP3,zaire,tomboco,NA,NA,53,NA,NA,NA
BDI,Burundi,2017,DTP3,bubanza,bubanza,NA,NA,91.86420102,NA,NA,NA
BDI,Burundi,2017,DTP3,bubanza,mpanda,NA,NA,128.8595725,NA,NA,NA
BDI,Burundi,2017,DTP3,bujumburamairie,zonecentre,NA,NA,71.4500901,NA,NA,NA
BDI,Burundi,2017,DTP3,bujumburamairie,zonenord,NA,NA,109.6721466,NA,NA,NA
BDI,Burundi,2017,DTP3,bujumburamairie,zonesud,NA,NA,98.46198187,NA,NA,NA
BDI,Burundi,2017,DTP3,bujumburarural,kabezi,NA,NA,76.49842482,NA,NA,NA
BDI,Burundi,2017,DTP3,bujumburarural,rwibaga,NA,NA,66.97786198,NA,NA,NA
BDI,Burundi,2017,DTP3,bujumburarural,isale,NA,NA,94.16030775,NA,NA,NA
BDI,Burundi,2017,DTP3,bururi,bururi,NA,NA,76.30562097,NA,NA,NA
BDI,Burundi,2017,DTP3,bururi,matana,NA,NA,62.46907688,NA,NA,NA
BDI,Burundi,2017,DTP3,cankuzo,cankuzo,NA,NA,94.96440096,NA,NA,NA
BDI,Burundi,2017,DTP3,cankuzo,murore,NA,NA,124.3589169,NA,NA,NA
BDI,Burundi,2017,DTP3,cibitoke,cibitoke,NA,NA,104.0198762,NA,NA,NA
BDI,Burundi,2017,DTP3,cibitoke,mabayi,NA,NA,104.4133507,NA,NA,NA
BDI,Burundi,2017,DTP3,gitega,gitega,NA,NA,97.23977302,NA,NA,NA
BDI,Burundi,2017,DTP3,gitega,kibuye,NA,NA,85.88981204,NA,NA,NA
BDI,Burundi,2017,DTP3,gitega,mutaho,NA,NA,86.93142257,NA,NA,NA
BDI,Burundi,2017,DTP3,gitega,ryansoro,NA,NA,77.64230693,NA,NA,NA
BDI,Burundi,2017,DTP3,karuzi,buhiga,NA,NA,91.88074626,NA,NA,NA
BDI,Burundi,2017,DTP3,karuzi,nyabikere,NA,NA,95.79488069,NA,NA,NA
BDI,Burundi,2017,DTP3,kayanza,gahombo,NA,NA,69.79556182,NA,NA,NA
BDI,Burundi,2017,DTP3,kayanza,kayanza,NA,NA,85.9865516,NA,NA,NA
BDI,Burundi,2017,DTP3,kayanza,musema,NA,NA,68.30234516,NA,NA,NA
BDI,Burundi,2017,DTP3,kirundo,busoni,NA,NA,80.16860027,NA,NA,NA
BDI,Burundi,2017,DTP3,kirundo,kirundo,NA,NA,86.38611769,NA,NA,NA
BDI,Burundi,2017,DTP3,kirundo,mukenke,NA,NA,99.522349,NA,NA,NA
BDI,Burundi,2017,DTP3,kirundo,vumbi,NA,NA,98.02907936,NA,NA,NA
BDI,Burundi,2017,DTP3,makamba,makamba,NA,NA,93.78442408,NA,NA,NA
BDI,Burundi,2017,DTP3,makamba,nyanzalac,NA,NA,100.9610312,NA,NA,NA
BDI,Burundi,2017,DTP3,muramvya,kiganda,NA,NA,73.50468694,NA,NA,NA
BDI,Burundi,2017,DTP3,muramvya,muramvya,NA,NA,86.14534263,NA,NA,NA
BDI,Burundi,2017,DTP3,muyinga,gashoho,NA,NA,111.2656467,NA,NA,NA
BDI,Burundi,2017,DTP3,muyinga,giteranyi,NA,NA,90.39277787,NA,NA,NA
BDI,Burundi,2017,DTP3,muyinga,muyinga,NA,NA,114.8257176,NA,NA,NA
BDI,Burundi,2017,DTP3,mwaro,fota,NA,NA,63.45915607,NA,NA,NA
BDI,Burundi,2017,DTP3,mwaro,kibumbu,NA,NA,68.30335263,NA,NA,NA
BDI,Burundi,2017,DTP3,ngozi,buye,NA,NA,77.16368346,NA,NA,NA
BDI,Burundi,2017,DTP3,ngozi,kiremba,NA,NA,92.95484238,NA,NA,NA
BDI,Burundi,2017,DTP3,ngozi,ngozi,NA,NA,84.55215568,NA,NA,NA
BDI,Burundi,2017,DTP3,rumonge,bugarama,NA,NA,96.07077169,NA,NA,NA
BDI,Burundi,2017,DTP3,rumonge,rumonge,NA,NA,110.2525081,NA,NA,NA
BDI,Burundi,2017,DTP3,rutana,gihofi,NA,NA,121.1024575,NA,NA,NA
BDI,Burundi,2017,DTP3,rutana,rutana,NA,NA,85.36364193,NA,NA,NA
BDI,Burundi,2017,DTP3,ruyigi,butezi,NA,NA,81.72945673,NA,NA,NA
BDI,Burundi,2017,DTP3,ruyigi,kinyinya,NA,NA,99.08515299,NA,NA,NA
BDI,Burundi,2017,DTP3,ruyigi,ruyigi,NA,NA,105.1802246,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,bmouhoun,boromo,NA,NA,94.84167518,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,bmouhoun,dedougou,NA,NA,100.2877257,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,bmouhoun,nouna,NA,NA,110.1459903,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,bmouhoun,solenzo,NA,NA,94.57827238,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,bmouhoun,toma,NA,NA,105.9621523,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,bmouhoun,tougan,NA,NA,104.7354949,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,cascades,banfora,NA,NA,113.7711415,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,cascades,mangodara,NA,NA,144.8129622,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,cascades,sindou,NA,NA,118.3050319,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centre,baskuy,NA,NA,98.62547825,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centre,bogodogo,NA,NA,116.7639015,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centre,boulmiougou,NA,NA,97.75072585,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centre,nongrmassom,NA,NA,122.0518135,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centre,signoghin,NA,NA,135.0371835,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centreest,bittou,NA,NA,101.733013,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centreest,garango,NA,NA,91.84596712,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centreest,koupela,NA,NA,95.98269468,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centreest,ouargaye,NA,NA,93.32981809,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centreest,pouytenga,NA,NA,54.91891892,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centreest,tenkodogo,NA,NA,94.97829519,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centreest,zabre,NA,NA,119.7545008,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centrenord,barsalgho,NA,NA,110.852459,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centrenord,boulsa,NA,NA,123.5659096,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centrenord,boussouma,NA,NA,105.1835158,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centrenord,kaya,NA,NA,103.0616645,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centrenord,kongoussi,NA,NA,107.9892728,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centrenord,tougouri,NA,NA,114.370468,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centreouest,koudougou,NA,NA,99.40785578,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centreouest,leo,NA,NA,110.4001365,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centreouest,nanoro,NA,NA,109.6633144,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centreouest,reo,NA,NA,108.5981769,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centreouest,sabou,NA,NA,96.4846981,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centreouest,sapouy,NA,NA,108.1984792,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centreouest,tenado,NA,NA,107.811069,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centresud,kombissiri,NA,NA,96.57390229,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centresud,manga,NA,NA,88.98407885,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centresud,po,NA,NA,102.7406805,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,centresud,sapone,NA,NA,88.34476004,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,est,bogande,NA,NA,96.11812336,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,est,diapaga,NA,NA,98.15000914,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,est,fadangourma,NA,NA,116.8484216,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,est,gayeri,NA,NA,122.3151492,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,est,manni,NA,NA,117.3928743,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,est,pama,NA,NA,103.5178671,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,hbassins,dafra,NA,NA,111.6483947,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,hbassins,dande,NA,NA,99.71955853,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,hbassins,do,NA,NA,125.7101365,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,hbassins,hounde,NA,NA,119.5034483,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,hbassins,karangassovigue,NA,NA,145.925398,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,hbassins,lena,NA,NA,104.2698242,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,hbassins,ndorola,NA,NA,107.9837368,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,hbassins,orodara,NA,NA,124.291939,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,nord,gourcy,NA,NA,99.56417972,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,nord,ouahigouya,NA,NA,107.015847,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,nord,seguenega,NA,NA,107.5358388,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,nord,thiou,NA,NA,116.9370795,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,nord,titao,NA,NA,109.6050707,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,nord,yako,NA,NA,102.4676916,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,pcentral,bousse,NA,NA,107.787705,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,pcentral,ziniare,NA,NA,88.98272845,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,pcentral,zorgho,NA,NA,105.3862589,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,sahel,djibo,NA,NA,99.63851792,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,sahel,dori,NA,NA,104.625595,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,sahel,goromgorom,NA,NA,97.11488022,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,sahel,sebba,NA,NA,110.759356,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,sudouest,batie,NA,NA,123.911956,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,sudouest,dano,NA,NA,107.3809294,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,sudouest,diebougou,NA,NA,109.9528549,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,sudouest,gaoua,NA,NA,103.0177,NA,NA,NA
BFA,Burkina Faso,2017,DTP3,sudouest,kampti,NA,NA,122.9339853,NA,NA,NA
BWA,Botswana,2017,DTP3,bobirwa,bobirwa,NA,NA,84.44285852,NA,NA,NA
BWA,Botswana,2017,DTP3,boteti,boteti,NA,NA,90.13605434,NA,NA,NA
BWA,Botswana,2017,DTP3,chobe,chobe,NA,NA,80.98109911,NA,NA,NA
BWA,Botswana,2017,DTP3,francistown,francistown,NA,NA,75.09333704,NA,NA,NA
BWA,Botswana,2017,DTP3,gaborone,gaborone,NA,NA,60.30251793,NA,NA,NA
BWA,Botswana,2017,DTP3,gantsi,gantsi,NA,NA,82.59728936,NA,NA,NA
BWA,Botswana,2017,DTP3,goodhope,goodhope,NA,NA,67.34537759,NA,NA,NA
BWA,Botswana,2017,DTP3,hukuntsi,hukuntsi,NA,NA,74.84317956,NA,NA,NA
BWA,Botswana,2017,DTP3,jwaneng,jwaneng,NA,NA,189.0712552,NA,NA,NA
BWA,Botswana,2017,DTP3,kanyemoshupa,kanyemoshupa,NA,NA,77,NA,NA,NA
BWA,Botswana,2017,DTP3,kgalagadisouth,kgalagadisouth,NA,NA,72.47007449,NA,NA,NA
BWA,Botswana,2017,DTP3,kgatleng,kgatleng,NA,NA,73.55839613,NA,NA,NA
BWA,Botswana,2017,DTP3,kwenengeast,kwenengeast,NA,NA,66.26688088,NA,NA,NA
BWA,Botswana,2017,DTP3,kwenengwest,kwenengwest,NA,NA,109.100099,NA,NA,NA
BWA,Botswana,2017,DTP3,lobatse,lobatse,NA,NA,77.88204192,NA,NA,NA
BWA,Botswana,2017,DTP3,mabutsane,mabutsane,NA,NA,85.1827842,NA,NA,NA
BWA,Botswana,2017,DTP3,mahalapye,mahalapye,NA,NA,91.69995868,NA,NA,NA
BWA,Botswana,2017,DTP3,ngami,ngami,NA,NA,70.60928629,NA,NA,NA
BWA,Botswana,2017,DTP3,northeast,northeast,NA,NA,54.40920862,NA,NA,NA
BWA,Botswana,2017,DTP3,okavango,okavango,NA,NA,114.4449238,NA,NA,NA
BWA,Botswana,2017,DTP3,selibephikwe,selibephikwe,NA,NA,78.95258334,NA,NA,NA
BWA,Botswana,2017,DTP3,serowepalapye,serowepalapye,NA,NA,83,NA,NA,NA
BWA,Botswana,2017,DTP3,southeast,southeast,NA,NA,56.50846068,NA,NA,NA
BWA,Botswana,2017,DTP3,tutume,tutume,NA,NA,74.56885088,NA,NA,NA
